,tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,genre_labels
4627,311166,Maari,2015-07-17,2015,ta,[28],1.1162,6.1,50,"A feared local rowdy, known for his dominance in the streets and pigeon racing, finds himself at odds with a newly appointed police officer. As tensions rise, hidden motives and betrayals unfold, shaking the balance of power in the neighborhood.",['Action']
4628,330424,Chennai Ungalai Anbudan Varaverkiradhu,2015-04-10,2015,ta,"[35, 18]",0.7633,5.0,1,"Three bachelors, who have come to Chennai to make a living, realize that life in a metro is fraught with difficulties, both external and self-inflicted.","['Comedy', 'Drama']"
4629,366320,Apoorva Mahan,2015-10-30,2015,ta,[18],0.4126,8.0,1,,['Drama']
4630,330405,Savaale Samaali,2015-09-04,2015,ta,"[10749, 35, 18]",1.1935,3.3,3,Two employees try to get their debt-ridden TV channel to the top position by manufacturing a fake reality show that involves uniting lovers who face opposition at home.,"['Romance', 'Comedy', 'Drama']"
4631,270769,Andhadhi,2015-10-09,2015,ta,[28],1.1274,2.8,3,"A minister gets a kickback in hundreds of crores for sanctioning a solar power project. This leads to a kidnapping and a murder, and two young police offers, who are also childhood friends, try to tackle the problem in their own ways.",['Action']
4632,362150,Vedalam,2015-11-10,2015,ta,[28],0.8378,5.8,54,"Ganesh, a cab driver and a doting brother to his sister Tamizh, is hunting down three notorious criminals in Kolkata. Who is he actually and what's his motive?",['Action']
4633,330414,10 Endrathukulla,2015-10-21,2015,ta,"[28, 10749]",0.62,4.5,23,A skilled car driver takes on an assignment to deliver a 'package' from Chennai to Uttarkhand. What he doesn't realize is that the young woman who is travelling along with him is the 'package'. What is the mystery around her?,"['Action', 'Romance']"
4634,361493,Kirumi,2015-09-24,2015,ta,"[53, 28, 18]",0.7694,5.4,8,"Kathir, a carefree young man, becomes a police informer like his neighbour Prabhakar, and begins to get too close with inspector Soundarapandian, despite the warnings of the latter. It is only when he tries to ride on an ego clash between Soundarapandian and Mathiarasu, a rival inspector, that he realizes he's become a pawn in a dangerous game.","['Thriller', 'Action', 'Drama']"
4635,357708,Inji Iduppazhagi,2015-11-27,2015,ta,"[10749, 35, 18]",0.7753,5.3,17,"An overweight, young woman, who finds it hard to land a husband, learns to accept her 'Size Sexy' figure and leads an awareness campaign against a dubious slimness centre.","['Romance', 'Comedy', 'Drama']"
4636,368017,Thangamagan,2015-12-18,2015,ta,"[28, 35, 10749]",0.5844,5.8,36,The happiness of Tamizh and his middle-class family is shattered when his dad commits suicide. The youngster tries to understand why his father took this extreme step and clear his name.,"['Action', 'Comedy', 'Romance']"
4637,330421,Papanasam,2015-07-03,2015,ta,"[80, 53, 18, 10751]",0.7651,7.9,47,"A cinephile tries to protect his family by hiding a heat-of-the-moment murder committed by his daughter by taking cues from the films he has watched. With the victim the son of a cop, can he get away with it?","['Crime', 'Thriller', 'Drama', 'Family']"
4638,300983,Yennai Arindhaal,2015-01-29,2015,ta,"[53, 28]",0.7946,6.957,58,"Sathyadev, who is on a career break, is forced to put on his cop shoes ones again to save Thenmozhi, a young woman who is the target of a criminal organ harvesting group, led by a ghost from his past.","['Thriller', 'Action']"
4639,263486,Machan,2016-12-31,2016,ta,[10749],4.5809,0.0,1,,['Romance']
4640,402696,Appa,2016-07-01,2016,ta,[18],4.7988,7.107,14,"A do-gooder who views everything in a different perspective, inspires others by being a doting father, and tries to bring in a few changes in the society.",['Drama']
4641,417141,Uchathula Shiva,2016-09-16,2016,ta,"[18, 28, 35]",3.6312,3.0,1,A happy-go-lucky taxi driver gets unexpectedly entangled in a series of problems when he encounters a girl who is on the run for her life.,"['Drama', 'Action', 'Comedy']"
4642,447842,Nila,2016-09-22,2016,ta,"[18, 10749]",4.1599,7.9,8,A young man meets his childhood love one rainy night in the city of dreams. When they both realise that the desire for more can ruin what is special between them do they listen to their head or their heart?,"['Drama', 'Romance']"
4643,411491,Kadalai,2016-10-28,2016,ta,"[10749, 35]",4.1971,0.0,1,A youngster with a lackadaisical attitude realises the importance of embracing agriculture when a selfish businessman tries to acquire land from his village.,"['Romance', 'Comedy']"
4644,444861,Kagitha Kappal,2016-10-21,2016,ta,[],4.1875,0.0,0,Sivabalan aka Appu Kutty indulges in job such as ragpicking since his childhood. He believes that one should be sincere and honest in whatever he does.,[]
4645,433676,Meow,2016-12-30,2016,ta,"[18, 27]",3.7965,7.0,1,"Four friends who live in an apartment get gruesomely murdered one after the other by an unknown power, which leads to an insecurity among the residents there.","['Drama', 'Horror']"
4646,353415,Wagah,2016-08-12,2016,ta,"[28, 18, 10749]",3.6835,4.4,5,A BSF jawan is held captive in an illegal camp run by Pakistani soldiers. Will he be able to rescue his girlfriend and return to his homeland?,"['Action', 'Drama', 'Romance']"
4647,280156,Uyire Uyire,2016-04-01,2016,ta,[10749],4.0405,2.5,2,A youngster realises that the girl he loves is the sister of the guy who had tormented his own sister in the past.,['Romance']
4648,391062,Joker,2016-08-12,2016,ta,[18],3.6196,7.5,20,"Mannar Mannan, an ordinary villager, decides to call himself the president of the country and starts fighting against the injustices he comes across in his society. What's his agenda?",['Drama']
4649,412224,Meendum Oru Kadhal Kadhai,2016-08-26,2016,ta,"[18, 10749]",2.7722,5.7,3,"A Hindu boy falls in love with a Muslim girl. Naturally, this romance faces problems.","['Drama', 'Romance']"
4650,423197,Revelations,2016-10-22,2016,ta,[18],2.7794,7.4,5,"This anatomy of a marriage explores complications, sexuality, and guilt.",['Drama']
4651,416703,Pagiri,2016-09-16,2016,ta,[],3.1109,2.2,2,"The film deals with the conflict between a young man and his father; while the latter wants him to take up farming, the guy wishes to work in a bar!",[]
4652,392382,Oyee,2016-04-08,2016,ta,"[10749, 35, 10751]",2.907,5.0,1,"A girl in her mid-20s, who is out on parole for her sister's wedding, gets entangled in confusion after her visit to a joint family.","['Romance', 'Comedy', 'Family']"
4653,429548,Ilami,2016-11-25,2016,ta,[],2.7381,0.0,0,"Two villages which are at loggerheads over a deity decide to sort the issue out by holding a Jallikattu event, and this decision puts a romance hanging in the balance.",[]
4654,371435,Kuttrame Thandanai,2016-09-02,2016,ta,"[80, 53, 18]",1.6253,7.357,14,"A man is slowly going blind and cannot afford the surgery to fix his eyes. When he witnesses a young woman's murder, the killers offer him a large sum of money to remain quiet.","['Crime', 'Thriller', 'Drama']"
4655,430475,Balle Vellaiyathevaa,2016-12-23,2016,ta,"[10751, 35, 18]",1.708,4.0,2,"A young man who moves into a village gets close to an old childless couple, and takes on the local big shot.","['Family', 'Comedy', 'Drama']"
4656,433253,Nermugam,2016-12-23,2016,ta,[],1.2281,0.0,0,Over half-a-dozen lover couples go missing and an Assistant Commissioner of Police takes up the investigation.,[]
4657,399171,Saithan,2016-12-01,2016,ta,"[53, 28]",1.173,6.0,8,A software engineer starts hearing a voice inside his head that tells him to go in search of a woman named Jayalakshmi and murder her!,"['Thriller', 'Action']"
4658,373587,Dharmadurai,2016-08-19,2016,ta,"[18, 10749]",1.9007,7.5,28,"A once-promising village doctor, burdened by personal loss and family betrayal, spirals into alcoholism and becomes an outcast. His journey of pain, resilience, and rediscovery takes him from despair to a chance at redemption, as he confronts his past and searches for purpose, love, and reconciliation.","['Drama', 'Romance']"
4659,280115,Anjala,2016-02-12,2016,ta,"[10749, 28, 18]",1.6004,5.5,4,"Can a 100-year-old tea shop, which is more of a home for a group of regulars and a legacy for its soft-spoken owner, survive a road widening plan?","['Romance', 'Action', 'Drama']"
4660,408209,Onbathilirundhu Pathu Varai,2016-07-01,2016,ta,[],1.0903,0.0,0,"Vijay Shanmugavel Ayyanar Directorial, Kathir Starring Onbathilirundhu Pathu Varai is Gearing Up For July 1st.",[]
4661,422285,Kallatam,2016-09-30,2016,ta,"[53, 28]",0.8671,7.0,2,"When the money needed for his daughter's operation is stolen, a desperate father seeks the help of an honest cop who tries to catch the criminals, retrieve the amount and in the process, save the girl.","['Thriller', 'Action']"
4662,357706,Irudhi Suttru,2016-01-28,2016,ta,[18],1.237,7.379,62,"A grumpy boxing coach takes on a young, rebellious woman under his wings and starts training her for the world championship. But their biggest battle has to be fought outside the ring.",['Drama']
4663,263482,Vaarayo Vennilave,2016-11-11,2016,ta,[10749],0.5739,0.0,0,Tamil romantic film.,['Romance']
4664,371810,Kavalai Vendam,2016-11-24,2016,ta,"[35, 18, 10749]",0.8199,5.0,16,A chef who is separated from his wife decides to win back her love after she lands up at his doorstep asking for divorce.,"['Comedy', 'Drama', 'Romance']"
4665,370076,Theri,2016-04-14,2016,ta,"[28, 80, 53]",1.5364,6.693,101,"When an honest cop, Vijay Kumar's family is ruthlessly slaughtered by a politician and his aides, he decides to change his identity and commits his life to bring his daughter up in a serene atmosphere. But some freak events end up compromising his identity and what he does to save his daughter and avenge the death of his family unfurls as Theri.","['Action', 'Crime', 'Thriller']"
4666,433135,Pazhaya Vannarapettai,2016-12-02,2016,ta,"[53, 28]",0.8042,0.0,0,"Five friends are picked up as suspects in a political murder, and the cops detain one among them to save face in front of the media. To save him, the guy’s friend and a straightforward cop try to track down the real killer.​","['Thriller', 'Action']"
4667,408447,Paisa,2016-07-01,2016,ta,"[18, 80]",0.5689,5.0,1,A rag picker stumbles into a fortune.,"['Drama', 'Crime']"
4668,363314,Nayagi,2016-07-15,2016,ta,"[35, 27]",0.5006,2.0,3,"An opportunist short filmmaker takes his unsuspecting girlfriend to an out-of-city bungalow with the wrong intention, but runs into a ghost who cannot tolerate promiscuous men.","['Comedy', 'Horror']"
4669,391274,Iru Mugan,2016-09-08,2016,ta,"[878, 28, 53, 9648]",0.6706,5.3,38,"A disgraced  RAW agent Akilan (Vikram) is recalled by the agency to track down a crazy scientist and a cross dresser Love (also Vikram), who has discovered a deadly new drug  ‘Speed inhaler’.","['Science Fiction', 'Action', 'Thriller', 'Mystery']"
4670,402778,Remo,2016-10-07,2016,ta,"[35, 10749]",0.7842,5.6,37,"An aspiring actor dresses up as a female nurse to bag a role in a film, and more importantly, woo the love of his life.","['Comedy', 'Romance']"
4671,387252,Kadhalum Kadanthu Pogum,2016-03-10,2016,ta,"[35, 18, 10749]",0.9406,7.1,40,"A small-time rowdy fresh out of prison and a runaway woman seeking a new life in Chennai become unexpected neighbors. Bound by loneliness, they form an unusual bond—one that teeters between friendship and love. As they navigate their struggles together, their lives take a heartwarming turn in this charming romantic comedy-drama.","['Comedy', 'Drama', 'Romance']"
4672,368006,24,2016-05-05,2016,ta,"[28, 878, 53]",0.902,7.2,127,Scientist turned Entrepreneur Dr. Sethuraman tries to safeguard his newly invented time travel device from falling into the hands of his Evil Twin Brother Aathreya.,"['Action', 'Science Fiction', 'Thriller']"
